,subject,nll,bic,model,alpha,gamma,theta,phi,beta
20,20,103.82093643445336,234.72237487992882,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-free,0.2460714435959435,1.0,0.8928943810305668,0.0,1.3415657007508786
