,subject,nll,bic,model,alpha,gamma,theta,phi,beta
38,38,155.43502104505092,337.9505441011239,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-free,0.7220958921107076,0.7060075277326888,0.6293563161447165,0.0,0.2133711771868973
