,subject,nll,bic,model,alpha,gamma,theta,phi,beta
4,4,198.52599829398196,424.132498598986,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-free,0.4161741465702347,1.0,0.4746894664443245,0.0,0.13871502851733092
