,subject,nll,bic,model,w_p,eta,theta,lam,beta
12,12,131.59662515506133,290.27375232114474,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-gaze-dependent_inh-none,0.8085889311890412,1.0,1.0,0.9596947360609678,4.306809222975079
