,subject,nll,bic,model,w_p,eta,theta,lam,beta
23,23,115.01780583766032,257.1161136863427,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-gaze-dependent_inh-none,0.2861934732005581,1.0,0.7484675348798926,0.9037468824665561,2.421862316292231
