,subject,nll,bic,model,w_p,eta,theta,lam,beta
4,4,163.79535331475157,354.6712086405252,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-gaze-dependent_inh-none,0.6888153855509058,1.0,1.0,0.7309077588284959,1.5876035716654866
