,subject,nll,bic,model,w_p,eta,theta,lam,beta
41,41,147.36245804685836,321.8054181047388,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-gaze-dependent_inh-none,0.5279853402380248,1.0,0.6910589955673703,0.704517120588401,2.2602849983956
