,subject,nll,bic,model,w_p,eta,theta,lam,beta
15,15,151.01360193864045,329.107705888303,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-gaze-dependent_inh-none,0.8371951985351306,1.0,1.0,0.5691341039064809,2.7601581178629035
