,subject,nll,bic,model,w_p,eta,theta,lam,beta
11,11,110.91050445537755,248.9015109217772,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-gaze-dependent_inh-none,0.778468715121182,1.0,1.0,0.8428250122350207,3.0726066757260146
