,subject,nll,bic,model,w_p,eta,theta,lam,beta
33,33,160.4195113554883,347.9195247219987,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-gaze-dependent_inh-none,0.644815996863841,1.0,1.0,0.9456783882579031,2.664430920133113
