,subject,nll,bic,model,w_p,eta,theta,lam,beta
0,0,116.85008850749158,260.78067902600526,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-gaze-dependent_inh-none,0.6176854706673092,1.0,1.0,0.3192533014470669,3.8545299706169316
