,subject,nll,bic,model,w_p,eta,theta,lam,beta
38,38,135.0735418249365,297.2275856608951,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-gaze-dependent_inh-none,0.5658783758138761,0.7995923596653316,1.0,0.8376380214481471,2.524039524880265
