,subject,nll,bic,model,w_p,eta,theta,lam,beta
17,17,135.6791103232533,298.4387226575287,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-gaze-dependent_inh-none,0.6764239206158172,1.0,0.7551869131420191,0.9579692944683659,2.9755598103609353
