,subject,nll,bic,model,alpha,gamma,eta,phi,beta
11,11,180.024985791675,387.13047359437206,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-gaze-dependent,0.3083872208919289,1.0,0.011878278927198033,0.0,2.1043288568371716
