,subject,nll,bic,model,alpha,gamma,eta,phi,beta
1,1,175.86438247991788,378.80926697085783,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-gaze-dependent,0.3783601936073732,1.0,1.0,0.08402689312898728,0.10940494339316574
