,subject,nll,bic,model,alpha,gamma,eta,phi,beta
15,15,207.83453682433077,442.7495756596836,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-gaze-dependent,0.21426263098406312,1.0,0.1613969823877847,0.0,0.6549688376669416
