,subject,nll,bic,model,alpha,gamma,eta,phi,beta
30,30,131.09773383634246,289.275969683707,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-gaze-dependent,0.31432721615037296,1.0,1.0,0.0,0.43232955445866433
