,subject,nll,bic,model,alpha,gamma,eta,phi,beta
27,27,172.44803458528116,371.9765711815844,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-gaze-dependent,0.24712263639244272,1.0,4.871748285852144e-05,0.03256706793838658,9.80406667185607
