,subject,nll,bic,model,alpha,gamma,eta,phi,beta
24,24,157.41633140331652,341.9131648176551,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-gaze-dependent,0.2867420811646706,1.0,0.3556334222247202,0.0,0.738820541543803
