,subject,nll,bic,model,alpha,gamma,eta,phi,beta
10,10,190.16636142884602,407.4132248687141,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-gaze-dependent,0.06345326610786955,1.0,0.9951667299687266,0.0,0.6655442472829305
