,subject,nll,bic,model,alpha,gamma,eta,phi,beta
38,38,193.68038438549465,414.4412707820114,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-gaze-dependent,0.8035036701087289,0.7540917545123589,0.003976731859503079,0.0,10.0
