,subject,nll,bic,model,alpha,gamma,eta,phi,beta
23,23,166.47747265306575,360.03544731715357,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-gaze-dependent,1.1504592299961593,1.0,0.002838631895833931,0.03526322570147967,10.0
