,subject,nll,bic,model,w_p,lam,phi,beta
31,31,71.76868600576454,165.20177362034676,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-free_inh-free,0.9565469652151998,0.4323242700691883,0.4132707579603632,10.0
