,subject,nll,bic,model,w_p,lam,phi,beta
18,18,144.95186771260302,311.5681370340237,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-free_inh-free,0.6876598797768128,0.5064958655131665,0.3411544739494029,10.0
