,subject,nll,bic,model,w_p,lam,phi,beta
27,27,177.58604549880386,376.8364926064254,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-free_inh-free,0.8169018116426536,0.378783306174157,0.30479011877007123,10.0
