,subject,nll,bic,model,w_p,lam,phi,beta
36,36,179.28295229929887,380.2303062074154,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-free_inh-free,0.8643124401516825,0.10198741298957675,0.8704757367812697,2.238389022822821
