,subject,nll,bic,model,w_p,lam,phi,beta
39,39,174.1886039642676,370.0416095373529,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-free_inh-free,0.3123552228105356,0.41214241808888075,0.277790832460873,6.528728206146406
