,subject,nll,bic,model,alpha,gamma,lam,phi,wd,w_p,beta
19,19,164.57358432218967,367.05987145981027,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-free_inh-distance-dependent,0.8594089389513089,0.7911967421480776,0.0,0.07411537740849324,50.0,0.04462031211586333,0.39959818926672674
