,subject,nll,bic,model,alpha,gamma,lam,phi,wd,w_p,beta
24,24,131.26646451762764,300.4456318506862,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-free_inh-distance-dependent,0.26135717741284636,1.0,0.0,0.001026842377744011,18.385842518494467,0.5164018060140114,9.753216906607387
