,subject,nll,bic,model,alpha,gamma,lam,phi,wd,w_p,beta
32,32,114.69856537771201,267.30983357085495,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-free_inh-distance-dependent,1.1567286975101965,0.9997851299188859,0.01864392487491812,1.5208245621525745e-05,1.0338753282869886,0.3850489692932301,0.6104907536683528
