,subject,nll,bic,model,alpha,gamma,lam,phi,wd,w_p,beta
30,30,113.5220511935729,264.95680520257673,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-free_inh-distance-dependent,0.3066170740163561,1.0,0.3561320998712045,0.002198513717544441,40.52330226916909,0.07412478625444244,9.845347071639237
