,subject,nll,bic,model,alpha,gamma,lam,phi,wd,w_p,beta
42,42,201.40598718450588,440.72467718444267,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-free_inh-distance-dependent,0.5509082367114435,0.48945548189005106,0.0,0.00020808731139897123,3.5520206910710543,0.12094780928330523,2.3527279395334606
