,subject,nll,bic,model,alpha,gamma,lam,phi,wd,w_p,beta
23,23,143.68386494701573,325.2804327094624,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-free_inh-distance-dependent,1.1965976416288535,1.0,0.0,0.0003928712435281809,10.426350664676542,0.5757968762420905,0.3508172844699315
