,subject,nll,bic,model,alpha,gamma,lam,phi,wd,w_p,beta
16,16,140.28842965379968,318.4895621230303,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-free_inh-distance-dependent,0.6756638373694921,0.6064694384405258,0.26548360275891564,0.0001242886321935984,25.294944689874935,0.6408574297525412,4.177557127958989
