,subject,nll,bic,model,alpha,gamma,lam,phi,wd,w_p,beta
10,10,165.51489324646178,368.9424893083545,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-free_inh-distance-dependent,0.0451873422780002,1.0,0.0650430970256518,0.0010335917889459287,47.644453391967616,1.0,8.32698410001254
