,subject,nll,bic,model,w_p,theta,lam,phi,beta
16,16,94.12357315208398,215.32764831519006,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-free_inh-free,0.4138704574172585,0.46453760876750866,0.048361765127560935,0.4922791925084464,10.0
