,subject,nll,bic,model,w_p,theta,lam,phi,beta
9,9,60.053159674120806,147.18682135926372,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-free_inh-free,0.8346946689237327,0.5506713277109209,0.11971542189777314,0.789945849550421,10.0
