,subject,nll,bic,model,w_p,theta,lam,phi,beta
43,43,145.63052637417968,318.34155475938144,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-free_inh-free,0.248261185221386,0.0,0.23948427334633784,0.6529411246149676,3.3395888285100637
