,subject,nll,bic,model,w_p,theta,lam,phi,beta
19,19,140.55231613156633,308.18513427415473,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-free_inh-free,0.5473944694716867,0.4094081075967865,0.7728039434975212,0.10457150284609064,5.005545545373252
