,subject,nll,bic,model,w_p,theta,lam,phi,beta
8,8,122.30538968398727,271.6912813789966,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-free_inh-free,0.9272434298723782,0.7045820953018028,0.5043600554234073,0.28390706891002193,10.0
