,subject,nll,bic,model,alpha,gamma,theta,lam,beta
10,10,120.21331689816722,267.5071358073565,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-gaze-dependent_inh-none,0.06839065779341207,1.0,0.8154894047349669,0.23838841022245771,5.719926318161228
