,subject,nll,bic,model,alpha,gamma,theta,lam,beta
12,12,116.20376538934246,259.488032789707,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-gaze-dependent_inh-none,0.25686523621773405,1.0,0.760839573790463,0.7972096095677916,1.9568539198993713
