,subject,nll,bic,model,alpha,gamma,theta,lam,beta
43,43,139.37792210747995,305.83634622598197,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-gaze-dependent_inh-none,1.1103832820522648,1.0,0.33831927147380336,0.8573804492999636,0.08296251655867426
