,subject,nll,bic,model,alpha,gamma,theta,lam,beta
9,9,54.385539089044514,135.85158018911113,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-gaze-dependent_inh-none,0.23867320847243323,1.0,0.870069554273106,0.09139547688091475,8.846447574415619
