,subject,nll,bic,model,alpha,gamma,theta,lam,beta
23,23,103.2509726394335,233.5824472898891,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-gaze-dependent_inh-none,1.2610375790609252,1.0,0.4282619859298513,0.8684324635751074,0.05652556089880894
