,subject,nll,bic,model,alpha,gamma,theta,lam,beta
11,11,85.72319757382635,198.5268971586748,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-gaze-dependent_inh-none,0.2574131327217855,1.0,0.671781542373708,0.7835723831397072,1.790339217106816
