,subject,nll,bic,model,alpha,gamma,theta,lam,beta
24,24,76.8827980747966,180.8460981606153,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-gaze-dependent_inh-none,0.2590896076367732,1.0,0.8315282145584405,0.5000173996708612,4.542184683873212
