,subject,nll,bic,model,alpha,gamma,theta,lam,beta
41,41,147.24887019699776,321.5782424050176,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-gaze-dependent_inh-none,0.8032575761559003,1.0,0.08863037820879188,0.6722077658752338,0.14242106986896066
