,subject,nll,bic,model,alpha,gamma,theta,lam,beta
37,37,93.11221546071535,213.3049329324528,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-gaze-dependent_inh-none,0.3471576834255533,0.4199349713507459,0.7268114407771218,0.7309530534550402,2.8343818122044744
