,subject,nll,bic,model,alpha,gamma,eta,theta,lam,phi,beta
0,0,100.2096666000442,238.33203601551935,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-free_inh-free,0.4408118162969655,0.5632978460601211,1.0,0.5120980151970497,0.04151782247475794,0.5054477681562984,3.0558751061617366
