,subject,nll,bic,model,alpha,gamma,eta,theta,lam,phi,beta
33,33,131.25807275407914,300.4288483235892,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-free_inh-free,0.4714571563294685,0.5772234563978965,1.0,0.7681223065253102,0.8386045899546328,0.03149054220491607,2.270288909070429
