,subject,nll,bic,model,alpha,gamma,eta,theta,lam,phi,beta
32,32,156.62303614174604,351.158775098923,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-free_inh-free,1.162782399212583,1.0,1.0,0.8973581494213,0.40385107062794257,0.42876302342553585,0.16527162653314081
