,subject,nll,bic,model,alpha,gamma,eta,theta,lam,phi,beta
6,6,73.39235701526943,184.6974168459698,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-free_inh-free,0.89029407066681,0.8751425081401563,0.5295087355644486,0.9024751988140696,0.4990518083163048,0.008434479538327534,3.8421756219644103
