,subject,nll,bic,model,alpha,gamma,lam,phi,beta
10,10,116.39498134450542,259.8704647000329,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-free_inh-gaze-dependent,0.06314359392101074,1.0,0.33356607861401977,0.14440953086914096,10.0
