,subject,nll,bic,model,alpha,gamma,lam,phi,beta
37,37,89.778026469304,206.6365549496301,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-free_inh-gaze-dependent,0.34817598580878156,0.40413994629880773,0.7883539470933658,0.07860355613181808,4.638774998765884
