,subject,nll,bic,model,alpha,gamma,lam,phi,beta
5,5,78.5593294044872,184.1991608199965,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-free_inh-gaze-dependent,0.1573719105261752,1.0,0.2510590397621833,0.20448251592293132,9.729091914459786
