,subject,nll,bic,model,alpha,gamma,lam,phi,beta
42,42,91.1982414043151,209.4769848196523,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-free_inh-gaze-dependent,0.4900407380267864,0.4642718878933499,0.6275203098591078,0.15157048088255295,3.7461150330477593
