,subject,nll,bic,model,alpha,gamma,lam,phi,beta
31,31,25.58903009428309,78.25856219958828,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-free_inh-gaze-dependent,0.0,1.0,0.5647071022738597,0.1639782305599721,10.0
