,subject,nll,bic,model,w_p,eta,phi,beta
36,36,179.44524691864015,380.554895446098,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-free,0.863809210511046,1.0,0.0,2.5469208567083346
