,subject,nll,bic,model,w_p,eta,phi,beta
5,5,211.3563988486756,444.3771993061689,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-free,0.85444056146724,0.8983561045264454,0.011680468340372521,0.732095708979018
