,subject,nll,bic,model,w_p,eta,phi,beta
22,22,220.1601611746242,461.98472395806607,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-free,0.8460513963639407,1.0,0.0,1.1650463136807174
