,subject,nll,bic,model,w_p,eta,phi,beta
7,7,194.55669576764979,410.77779314411725,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-free,0.4826699507579273,0.8411700739394518,0.0,1.4815800156118506
