,subject,nll,bic,model,w_p,eta,phi,beta
21,21,198.64986001165104,418.96412163211977,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-free,0.5306115499978199,0.6270475943142823,0.0,0.6846618632724457
