,subject,nll,bic,model,w_p,eta,phi,beta
37,37,214.91810832737877,451.50061826357523,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-free,0.6371948459978485,1.0,0.0,0.8372083778106186
